id,lon,lat
0,9.514963996929232,47.270250827086265
1,9.532692377252534,47.25931246431839
2,9.531864457635212,47.27081571529853
3,9.5310361777907,47.2823189465435
4,9.530207537484022,47.293822157589794
5,9.556170674501631,47.167847094178896
7,9.552882962929507,47.213861050652845
8,9.552060141935588,47.22536449745553
9,9.551236963235748,47.23686792640615
10,9.550413426596853,47.24837133704166
11,9.549589531785562,47.2598747288989
12,9.548765278568338,47.27137810151468
13,9.54794066671144,47.28288145442562
14,9.547115695980912,47.29438478716833
15,9.546290366142612,47.30588809927927
16,9.573038911404424,47.16840588954337
17,9.57222117287592,47.17990952398021
18,9.571403079151528,47.19141314244632
19,9.57058462999995,47.202916744479104
20,9.569765825189675,47.2144203296158
21,9.568946664489005,47.22592389739357
22,9.56812714766602,47.23742744734943
23,9.567307274488618,47.24893097902046
24,9.56648704472448,47.26043449194344
25,9.5656664581411,47.27193798565518
26,9.564845514505754,47.28344145969239
27,9.564024213585537,47.29494491359166
28,9.563202555147312,47.30644834688944
29,9.562380538957768,47.317951759122174
30,9.598028948186473,47.0539238650527
31,9.597218387397955,47.06542775378819
32,9.596407475285169,47.076931631204125
33,9.595596211619815,47.08843549683882
34,9.590721234214229,47.15745841737433
35,9.58990750327195,47.16896218760511
36,9.589093418943593,47.18046594235773
37,9.588278980999071,47.19196968116968
38,9.587464189208104,47.20347340357834
39,9.5866490433402,47.21497710912093
40,9.585833543164684,47.226480797334645
41,9.585017688450671,47.23798446775658
42,9.584201478967072,47.24948811992371
43,9.583384914482604,47.26099175337293
44,9.582567994765776,47.27249536764104
45,9.58175071958491,47.28399896226472
46,9.58093308870811,47.2955025367806
47,9.580115101903289,47.3070060907252
48,9.579296758938156,47.31850962363492
49,9.578478059580211,47.33001313504606
50,9.577659003596764,47.34151662449491
51,9.567802430027667,47.47955661587743
52,9.566978716644895,47.49105977756975
53,9.566154643357516,47.50256291079699
54,9.56533020992977,47.514066015094016
55,9.61486143580878,47.05447646960152
56,9.61405451370737,47.06598047781622
57,9.613247241851433,47.0774844747411
58,9.612439620013689,47.08898845991446
59,9.611631647966648,47.10049243287457
60,9.610823325482636,47.11199639315952
61,9.610014652333785,47.123500340307416
62,9.609205628292012,47.13500427385617
63,9.608396253129053,47.14650819334364
64,9.607586526616444,47.15801209830761
65,9.606776448525512,47.16951598828573
66,9.605966018627388,47.18101986281555
67,9.60515523669302,47.19252372143459
68,9.604344102493148,47.20402756368022
69,9.603532615798304,47.21553138908968
70,9.602720776378828,47.22703519720022
71,9.601908584004864,47.238538987548914
72,9.601096038446348,47.25004275967276
73,9.600283139473031,47.261546513108655
74,9.599469886854454,47.27305024739345
75,9.598656280359949,47.2845539620638
76,9.597842319758664,47.29605765665637
77,9.597028004819531,47.3075613307077
78,9.5962133353113,47.31906498375417
79,9.595398311002509,47.33056861533217
80,9.594582931661485,47.34207222497791
81,9.593767197056373,47.35357581222755
82,9.592951106955097,47.36507937661716
84,9.585590260325285,47.4686103508236
85,9.584770602454196,47.48011366107486
86,9.58395058652084,47.49161694335648
87,9.583130212290706,47.50312019720332
88,9.582309479529084,47.5146234221502
89,9.631694272958482,47.05502658207028
90,9.630890989771268,47.0665307092269
91,9.630087358399464,47.07803482512324
92,9.6292833786168,47.08953892929771
93,9.628479050196814,47.10104302128852
94,9.627674372912834,47.11254710063387
95,9.626869346538015,47.12405116687181
96,9.626063970845292,47.13555521954025
97,9.625258245607412,47.14705925817713
98,9.624452170596935,47.1585632823202
99,9.623645745586208,47.17006729150712
100,9.62283897034739,47.18157128527552
101,9.622031844652438,47.19307526316285
102,9.621224368273111,47.20457922470652
103,9.620416540980983,47.21608316944387
104,9.619608362547408,47.22758709691202
105,9.618799832743552,47.23909100664817
106,9.617990951340389,47.25059489818926
107,9.617181718108684,47.26209877107231
108,9.616372132819007,47.27360262483404
109,9.615562195241726,47.28510645901123
110,9.614751905147015,47.296610273140494
111,9.61394126230484,47.30811406675845
112,9.613130266484978,47.319617839401445
113,9.61231891745699,47.331121590605896
114,9.611507214990256,47.34262531990801
115,9.610695158853945,47.35412902684403
116,9.609882748817007,47.36563271094992
117,9.609069984648231,47.37713637176176
118,9.603370700309233,47.457661306211776
119,9.602555094737108,47.46916476395455
120,9.601739132942958,47.48066819422272
121,9.60092281469352,47.49217159655138
122,9.600106139755349,47.5036749704754
123,9.599289107894766,47.515178315529646
124,9.648527458066658,47.05557420238172
125,9.647727814019715,47.06707844794285
126,9.646927823358311,47.07858268227319
127,9.646127485857198,47.09008690491113
128,9.645326801290928,47.10159111539495
129,9.644525769433844,47.11309531326276
130,9.643724390060106,47.124599498052696
131,9.64292266294368,47.13610366930272
132,9.642120587858331,47.1476078265507
133,9.64131816457763,47.15911196933445
134,9.640515392874956,47.17061609719165
135,9.63971227252348,47.18212020965992
136,9.63890880329618,47.19362430627673
137,9.638104984965846,47.20512838657952
138,9.637300817305062,47.216632450105614
139,9.636496300086222,47.2281364963922
140,9.635691433081517,47.23964052497644
141,9.634886216062933,47.25114453539535
142,9.634080648802264,47.26264852718581
143,9.633274731071117,47.27415249988478
144,9.632468462640894,47.28565645302891
145,9.631661843282783,47.297160386154886
146,9.630854872767792,47.30866429879928
147,9.630047550866724,47.32016819049852
148,9.629239877350178,47.33167206078901
149,9.628431851988555,47.34317590920697
150,9.627623474552074,47.35467973528863
151,9.62681474481072,47.36618353857005
153,9.622765803467075,47.423702196729984
154,9.621954955055385,47.43520585346249
155,9.621143752723224,47.44670948414468
156,9.620332196239008,47.45821308831191
157,9.619520285370914,47.46971666549941
158,9.618708019886949,47.481220215242345
159,9.6178953995549,47.49272373707573
160,9.617082424142344,47.50422723053448
161,9.616269093416667,47.51573069515351
162,9.615455407145054,47.52723413046756
163,9.66536098956418,47.05611933045875
165,9.663768635156828,47.07912804611384
166,9.66297194016272,47.09063238667763
167,9.6621748996758,47.102136715116586
168,9.661377513471448,47.113641030968985
169,9.66057978132484,47.125145333772885
170,9.65978170301094,47.13664962306626
171,9.658983278304555,47.14815389838705
172,9.65818450698026,47.159658159273015
173,9.65738538881246,47.17116240526192
174,9.65658592357534,47.1826666358913
175,9.655786111042913,47.194170850698775
176,9.654985950988982,47.205675049221696
177,9.654185443187162,47.21717923099741
178,9.653384587410866,47.2286833955632
179,9.652583383433305,47.24018754245613
180,9.6517818310275,47.25169167121328
181,9.65097992996628,47.26319578137163
182,9.650177680022272,47.274699872468005
183,9.649375080967896,47.28620394403916
184,9.648572132575383,47.29770799562178
185,9.647768834616782,47.30921202675243
186,9.6469651868639,47.32071603696757
187,9.646161189088392,47.33222002580362
188,9.645356841061687,47.34372399279686
189,9.644552142555026,47.35522793748344
190,9.64374709333945,47.36673185939952
191,9.642941693185795,47.37823575808105
192,9.642135941864703,47.389739633064
193,9.641329839146612,47.40124348388413
194,9.640523384801767,47.41274731007721
195,9.6397165786002,47.42425111117878
196,9.638909420311764,47.43575488672447
197,9.638101909706076,47.44725863624966
198,9.637294046552595,47.45876235928974
199,9.636485830620556,47.470266055379895
200,9.635677261678984,47.481769724055326
201,9.634868339496728,47.4932733648511
202,9.634059063842413,47.504776977302136
203,9.633249434484462,47.516280560943336
204,9.632439451191116,47.5277841153095
205,9.631629113730392,47.53928763993527
206,9.682986887723407,47.04515747475613
207,9.682194865881744,47.0566619662248
208,9.681402500789508,47.068166446982765
209,9.680609792223668,47.07967091656851
210,9.679816739960993,47.09117537452036
211,9.679023343778072,47.10267982037674
212,9.678229603451276,47.11418425367573
213,9.677435518756804,47.12568867395549
214,9.676641089470662,47.13719308075402
215,9.67584631536864,47.14869747360923
216,9.67505119622636,47.16020185205896
217,9.674255731819228,47.17170621564089
218,9.673459921922468,47.1832105638927
219,9.672663766311103,47.19471489635191
220,9.671867264759967,47.20621921255594
221,9.671070417043692,47.21772351204215
222,9.670273222936718,47.229227794347786
223,9.669475682213283,47.24073205901
224,9.668677794647442,47.25223630556589
225,9.667879560013043,47.26374053355237
226,9.66708097808374,47.275244742506345
227,9.666282048632986,47.286748931964574
228,9.665482771434046,47.29825310146376
229,9.664683146259982,47.30975725054042
230,9.663883172883663,47.32126137873115
231,9.663082851077757,47.33276548557227
232,9.662282180614731,47.34426957060013
233,9.661481161266856,47.3557736333509
234,9.660679792806215,47.36727767336073
235,9.659878075004682,47.37878169016562
236,9.659076007633928,47.39028568330146
237,9.658273590465436,47.401789652304174
238,9.65747082327048,47.4132935967094
239,9.656667705820158,47.42479751605283
240,9.65586423788533,47.43630140987
241,9.65506041923669,47.44780527769637
242,9.65425624964471,47.459309119067285
243,9.65345172887968,47.47081293351801
244,9.652646856711677,47.48231672058375
245,9.651841632910578,47.49382047979951
246,9.651036057246062,47.50532421070031
247,9.650230129487612,47.51682791282106
248,9.649423849404505,47.52833158569652
250,9.699817469048789,47.04569750137163
251,9.699029085449832,47.05720210960349
252,9.69824036017001,47.0687067071537
253,9.697451292987296,47.08021129356074
254,9.69666188367948,47.09171586836304
255,9.695872132024158,47.1032204310989
256,9.695082037798732,47.11472498130652
257,9.694291600780408,47.126229518524
258,9.693500820746204,47.13773404228943
259,9.692709697472946,47.14923855214071
260,9.69191823073726,47.16074304761561
261,9.69112642031558,47.17224752825194
262,9.690334265984156,47.18375199358738
263,9.68954176751902,47.195256443159394
264,9.688748924696046,47.20676087650546
265,9.687955737290874,47.218265293162965
266,9.687162205078986,47.229769692669166
267,9.686368327835638,47.24127407456123
268,9.6855741053359,47.2527784383762
269,9.684779537354666,47.264282783651126
270,9.683984623666612,47.275787109922845
271,9.683189364046214,47.28729141672815
272,9.682393758267784,47.29879570360374
273,9.6815978061054,47.310299970086206
274,9.680801507332973,47.32180421571209
275,9.680004861724196,47.33330844001778
276,9.679207869052568,47.3448126425396
277,9.678410529091414,47.35631682281375
278,9.677612841613833,47.36782098037639
279,9.676814806392734,47.37932511476354
280,9.676016423200846,47.39082922551116
281,9.675217691810673,47.40233331215506
282,9.674418611994538,47.41383737423102
283,9.67361918352457,47.42534141127468
284,9.672819406172676,47.4368454228216
285,9.672019279710591,47.44834940840725
286,9.671218803909834,47.45985336756704
287,9.67041797854173,47.47135729983618
288,9.669616803377409,47.4828612047499
289,9.668815278187791,47.49436508184327
290,9.668013402743606,47.50586893065133
291,9.667211176815378,47.51737275070892
292,9.66640860017343,47.52887654155087
293,9.716648391833155,47.04623503606122
294,9.71586364669874,47.057739760518906
295,9.715078561453357,47.06924447432389
296,9.714293135875984,47.08074917701463
297,9.71350736974543,47.09225386812953
298,9.712721262840308,47.103758547206986
299,9.71193481493904,47.11526321378519
300,9.711148025819847,47.12676786740228
301,9.71036089526076,47.13827250759627
302,9.709573423039632,47.14977713390515
303,9.708785608934106,47.161281745866745
304,9.70799745272164,47.17278634301879
305,9.707208954179498,47.18429092489898
306,9.706420113084748,47.19579549104485
307,9.705630929214266,47.2073000409939
308,9.70484140234474,47.21880457428347
309,9.704051532252665,47.23030909045086
310,9.703261318714324,47.24181358903324
311,9.702470761505822,47.25331806956773
312,9.701679860403068,47.264822531591314
313,9.700888615181768,47.27632697464087
314,9.700097025617447,47.2878313982532
315,9.699305091485424,47.29933580196505
316,9.698512812560825,47.31084018531301
317,9.697720188618582,47.32234454783365
318,9.696927219433428,47.33384888906333
319,9.696133904779895,47.345353208538405
320,9.695340244432346,47.35685750579509
321,9.694546238164907,47.36836178036962
322,9.69375188575154,47.37986603179792
323,9.692957186965996,47.39137025961606
324,9.692162141581822,47.40287446335981
325,9.691366749372383,47.41437864256498
326,9.69057101011085,47.425882796767226
327,9.689774923570171,47.43738692550213
328,9.688978489523112,47.44889102830517
329,9.688181707742258,47.46039510471176
330,9.687384577999955,47.47189915425716
331,9.686587100068389,47.48340317647656
332,9.68578927371953,47.49490717090508
333,9.68499109872515,47.50641113707779
334,9.68419257485681,47.51791507452951
335,9.683393701885905,47.52941898279513
336,9.734260422635616,47.03526522844066
337,9.733479654507647,47.04677007874933
338,9.732698548058584,47.05827491889544
339,9.731917103068634,47.06977974841764
340,9.7311353193178,47.08128456685439
341,9.7303531965859,47.09278937374415
342,9.729570734652569,47.10429416862527
343,9.728787933297228,47.115798951036
344,9.728004792299124,47.12730372051446
345,9.72722131143732,47.138808476598726
346,9.72643749049067,47.15031321882673
347,9.725653329237849,47.16181794673639
348,9.724868827457328,47.17332265986541
349,9.724083984927397,47.18482735775152
350,9.723298801426152,47.19633203993226
351,9.72251327673149,47.20783670594513
352,9.72172741062112,47.21934135532753
353,9.720941202872554,47.2308459876167
354,9.720154653263124,47.2423506023499
355,9.719367761569943,47.253855199064205
356,9.71858052756996,47.26535977729666
357,9.717792951039906,47.276864336584126
358,9.717005031756337,47.288368876463466
359,9.7162167694956,47.29987339647138
360,9.71542816403385,47.311377896144485
361,9.714639215147058,47.32288237501938
362,9.713849922610986,47.33438683263245
363,9.713060286201214,47.34589126852005
364,9.712270305693115,47.357395682218446
365,9.711479980861872,47.36890007326381
366,9.71068931148248,47.38040444119216
367,9.70989829732972,47.3919087855395
368,9.709106938178191,47.40341310584173
369,9.708315233802294,47.41491740163459
370,9.707523183976226,47.42642167245372
371,9.706730788473992,47.43792591783482
372,9.705938047069402,47.449430137313286
373,9.70514495953607,47.46093433042459
374,9.704351525647402,47.472438496704015
375,9.703557745176628,47.483942635686766
376,9.702763617896746,47.49544674690798
377,9.701969143580587,47.5069508299027
378,9.701174322000776,47.5184548842058
379,9.700379152929733,47.52995890935218
380,9.751088386295253,47.03579766392973
381,9.750311255503174,47.04730262936075
382,9.749533787959267,47.05880758465786
383,9.74875598344475,47.07031252935968
384,9.747977841740642,47.081817463004754
385,9.747199362627772,47.09332238513152
386,9.74642054588678,47.10482729527834
387,9.745641391298122,47.11633219298347
388,9.744861898642064,47.12783707778511
389,9.744082067698676,47.13934194922126
390,9.743301898247838,47.15084680682992
391,9.74252139006924,47.162351650149006
392,9.741740542942388,47.173856478716246
393,9.740959356646576,47.18536129206937
394,9.74017783096093,47.196866089745946
395,9.739395965664375,47.208370871283456
396,9.738613760535646,47.21987563621936
397,9.737831215353278,47.231380384090926
398,9.737048329895622,47.242885114435374
399,9.736265103940832,47.25438982678981
400,9.735481537266876,47.26589452069128
401,9.734697629651524,47.27739919567672
402,9.733913380872345,47.28890385128293
403,9.733128790706733,47.300408487046674
404,9.732343858931875,47.31191310250458
405,9.731558585324764,47.32341769719323
406,9.730772969662205,47.334922270649066
407,9.72998701172081,47.346426822408425
408,9.729200711276984,47.3579313520076
409,9.728414068106952,47.369435858982776
410,9.727627081986736,47.38094034287
411,9.726839752692172,47.39244480320529
412,9.726052079998889,47.40394923952448
413,9.72526406368232,47.41545365136341
414,9.724475703517722,47.4269580382578
415,9.723686999280124,47.43846239974321
416,9.722897950744388,47.449966735355154
417,9.72210855768517,47.46147104462907
418,9.721318819876922,47.472975327100286
419,9.720528737093913,47.484479582304
420,9.719738309110197,47.49598380977538
421,9.718947535699646,47.50748800904946
422,9.718156416635932,47.51899217966116
423,9.717364951692526,47.53049632114536
424,9.716573140642696,47.54200043303682
425,9.767916686488068,47.03632760780457
426,9.767143193250488,47.04783268782059
427,9.76636936483053,47.059337757731214
428,9.76559520101042,47.07084281707507
429,9.764820701572196,47.08234786539071
430,9.764045866297709,47.09385290221663
431,9.763270694968613,47.10535792709114
432,9.762495187366378,47.11686293955257
433,9.761719343272288,47.12836793913907
434,9.760943162467434,47.13987292538873
435,9.76016664473272,47.15137789783953
436,9.759389789848845,47.16288285602934
437,9.758612597596342,47.17438779949602
438,9.75783506775554,47.185892727777215
439,9.757057200106573,47.19739764041055
440,9.756278994429392,47.20890253693357
441,9.75550045050376,47.22040741688362
442,9.754721568109236,47.23191227979808
443,9.753942347025204,47.243417125214165
444,9.753162787030842,47.25492195266902
445,9.752382887905144,47.266426761699634
446,9.751602649426909,47.27793155184299
447,9.750822071374747,47.28943632263599
448,9.75004115352707,47.30094107361529
449,9.749259895662105,47.312445804317605
450,9.748478297557872,47.32395051427946
451,9.74769635899222,47.33545520303739
452,9.74691407974278,47.346959870127726
453,9.746131459587009,47.35846451508674
454,9.745348498302166,47.36996913745065
455,9.744565195665302,47.38147373675554
456,9.7437815514533,47.39297831253741
457,9.742997565442815,47.40448286433215
458,9.74221323741034,47.41598739167557
459,9.741428567132155,47.42749189410338
460,9.74064355438435,47.43899637115124
461,9.739858198942814,47.450500822354655
462,9.739072500583251,47.462005247249024
463,9.738286459081165,47.47350964536974
464,9.737500074211852,47.48501401625201
465,9.736713345750433,47.496518359430965
466,9.73592627347182,47.508022674441726
467,9.73513885715073,47.51952696081922
468,9.734351096561689,47.53103121809828
469,9.733562991479015,47.54253544581372
470,9.73277454167684,47.55403964350021
471,9.731985746929087,47.56554381069233
472,9.785514843714973,47.0253498563112
473,9.78474532164563,47.03685505999068
474,9.783975466180127,47.04836025405432
475,9.783205277101889,47.05986543804094
476,9.782434754194153,47.07137061148919
477,9.781663897239971,47.08287577393767
478,9.780892706022208,47.094380924924806
479,9.780121180323537,47.10588606398899
480,9.779349319926444,47.11739119066852
481,9.778577124613234,47.1288963045016
482,9.77780459416602,47.14040140502634
483,9.777031728366708,47.151906491780665
484,9.77625852699704,47.16341156430257
485,9.77548498983856,47.17491662212982
486,9.774711116672616,47.18642166480012
487,9.77393690728038,47.19792669185114
488,9.773162361442818,47.20943170282036
489,9.772387478940717,47.22093669724524
490,9.771612259554662,47.232441674663086
491,9.77083670306507,47.2439466346112
492,9.770060809252143,47.25545157662666
493,9.769284577895904,47.266956500246565
494,9.768508008776184,47.27846140500786
495,9.767731101672616,47.28996629044739
496,9.766953856364657,47.301471156101954
497,9.766176272631544,47.31297600150821
498,9.76539835025236,47.32448082620275
499,9.764620089005964,47.33598562972204
500,9.76384148867104,47.347490411602486
501,9.763062549026069,47.35899517138038
502,9.762283269849346,47.37049990859192
503,9.761503650918968,47.38200462277321
504,9.760723692012853,47.39350931346028
505,9.759943392908692,47.40501398018905
506,9.759162753384024,47.41651862249531
507,9.758381773216168,47.42802323991483
508,9.757600452182258,47.43952783198322
509,9.756818790059222,47.451032398236016
510,9.756036786623811,47.46253693820869
511,9.755254441652568,47.47404145143656
512,9.754471754921854,47.4855459374549
513,9.753688726207814,47.4970503957989
514,9.752905355286424,47.50855482600361
515,9.75212164193344,47.520059227604
516,9.751337585924436,47.53156360013496
517,9.750553187034788,47.543067943131256
518,9.749768445039674,47.55457225612762
519,9.748983359714082,47.56607653865862
520,9.748197930832788,47.57758079025877
521,9.747412158170384,47.58908501046247
522,9.803105729886342,47.01436937696456
523,9.802340175848812,47.02587470325242
524,9.801574290199314,47.037380020413885
525,9.800808072722464,47.04888532798776
526,9.8000415232027,47.06039062551283
527,9.799274641424285,47.07189591252784
528,9.798507427171282,47.083401188571294
529,9.797739880227564,47.09490645318175
530,9.796972000376831,47.10641170589752
531,9.796203787402588,47.117916946256976
532,9.795435241088144,47.12942217379828
533,9.794666361216638,47.14092738805961
534,9.793897147571004,47.15243258857889
535,9.793127599934,47.163937774894094
536,9.792357718088187,47.17544294654306
537,9.791587501815949,47.18694810306349
538,9.790816950899467,47.19845324399303
539,9.790046065120736,47.20995836886922
540,9.78927484426158,47.22146347722952
541,9.788503288103591,47.232968568611234
542,9.787731396428226,47.24447364255166
543,9.786959169016711,47.25597869858797
544,9.786186605650103,47.2674837362572
545,9.785413706109251,47.27898875509632
546,9.784640470174836,47.29049375464225
